contentId,catchphrase
130330,원주의 역사를 담은 문화공간
2804709,갤러리 분위기의 카페
131853,레포츠를 즐기는 익스트림의 기회 !
2733972,역사가 담긴 곳
851286,감칠맛 나는 쌀떡볶이와 부산 어묵이 일품인 분식집
2762837,여유로운 휴식을 즐길 수 있는 곳
2836965,요일별로 메뉴를 달리하는 한식뷔페 기사식당
2491235,창의적인 예술
587289,청소년에게 바다에서 미래를 개척할 수 있는 모험심과 개척심을 키울 수 있게 하는 곳
2876355,고급스러운 분위기의 숲속 카페
2539421,우리나라 문화를 체험할 수 있는 관광단지
628899,산나물로 차려내는 푸짐한 건강밥상
2844553,25년 전통의 형제봉 입구 구이맛집
129895,제주 바닷바람을 느끼며 즐기는 공연문화
3466257,신선한 딸기를 직접 수확하고 맛볼 수 있는 체험형 농장
566822,2030 미래를 향한 엑스포 모래바다
316104,왕비와 후궁들의 기도처가 되었던 비구니 사찰
131244,남녀노소 자유로운 수영을 즐길 수 있는 실내수영장
132779,충주 정기 재래시장
2875362,행주산성 보리굴비 맛집
1199535,정월대보름 맞이 다양한 전통문화체험
2556500,제주의 감성을 듬뿍 담은 숙소
2925246,런던 프로젝트 다이닝 그룹의 스테이크 전문점
126529,천주교 순교자들의 박해를 딛고 건립된 성당
2612292,한국 최대 규모의 자동차 야영장
2990125,한국 창작뮤지컬 활성화를 위한 행사
2867166,분위기 있는 오션뷰 한옥카페
1574637,동화를 테마로 하는 다양한 전시·공연·체험 및 각종 프로그램
1935353,도시의 분주함을 잊고 맑고 깨끗함을 채우는 마을
2831721,짬뽕과 탕수육으로 유명한 중화요릿집
346899,민족 정신을 고양하기 위해 지은 사찰
134960,윤기가 흐르는 이천쌀밥과 육즙이 흐르는 한우의 만남
1606089,신선한 바지락으로 만드는 깊은 맛의 죽 한그릇
2901306,지풍해풍 인테리어의 숯불구이 퓨전한식 식당
126279,"봄이 오면 벚꽃을 눈에 담고, 여름이 오면 바다에 발을 담고"
3038994,시민들과 예술인이 소통하는 문화의 공간
2906312,직접 키운 채소를 제공하는 쌈밥 맛집
2577863,아름다운 통영의 바다가 보이는 펜션
3045988,서산 가로림만과 팔봉산을 함께 걷는 트레킹 코스
2741519,국내 최대 규모로 80여 개의 글램핑 사이트가 있는 곳
2832360,주왕산을 조망할 수 있는 카페
2834590,맛있는 빵이 가득한 호텔 델루나 카페
723857,항상 친절한 서비스와 차별화된 맛으로 손님을 대접하는 맛집
1925372,대전에서 맛보는 인도 요리
2751453,페어웨이가 넓고 전장이 긴 골프장
2768110,"칼국수부터 파전까지, 모든 메뉴가 맛있다고 방문객들이 입 모아 말하는 영흥도 맛집"
2895197,느끼하지 않고 달지 않은 노포의 손맛
2769769,"예술, 교양, 건강, 오락 등의 현대인들의 모든 즐길 거리가 가득한 복합문화공간"
128964,새천년의 소망을 담아 2000년 시에서 건립한 탑
2720591,국가대표선수들에게 배울 수 있는 패러글라이딩
2730188,아름다운 자연 속 리조트 풍의 글램핑장
2845281,그리스식 건축 형태로 지어진 감귤밭 카페
2845204,홍콩 미쉐린 1스타 정통 딤섬 레스토랑
2614704,울릉도 개척역사를 기록한 유적이 있는 곳
2776396,붕장어로 유명한 회 전문점
2793285,신선한 고기를 맛볼 수 있는 횡계에서 가장 오래된 가게
2728929,속리산국립공원 내에 위치한 자연 그 자체의 캠핑장
2874149,돌판에 구워 먹는 한우구이 맛집
2806554,"서귀포 원도심의 자연, 문화, 사람을 느낄 수 있는 코스"
2549214,자연과 역사가 아름답게 어우러져 있는 마을
129186,낭만이 가득한 덕수궁 돌담길
2758401,맑은 공기와 푸른 호수가 전하는 여유로움과 즐거움
2739457,직접 구워주는 처인구 박포갈비 맛집
3079764,용인에서 골프를 즐기고 묵기 좋은 숙소
2761912,뷰맛집 봉화별야영장
918571,500년 된 은행나무가 있는 향교
2869223,중소벤처기업부 선정 백년가게
2787407,베테랑 강사진들에게 배우는 수상스키
2837199,딱새우회 전문 고급 요리 주점
2774480,계절반찬으로 건강한 밥상을 즐길 수 있는 곳
3344959,창의융합형 체험 교육원
2866562,숨어있는 동탄 파스타 맛집
2864286,표선해수욕장을 바라보며 즐기는 오카카세 코스
3351658,나만 알고 싶은 힐링 공간
2899312,서울숲 감성적인 데이트 베이커리 카페
1967843,아름다운 자연과 문화예술의 도시 원주
129794,안중근 의사의 유물과 자료를 전시하는 국가 관리 기념관
1682800,제천의 관음신앙을 이해할 수 있는 유물
2855741,독립운동가 후손들이 들려주는 '가장 사랑한 '독립운동가'에게 한<br>'언약'에 관한 이야기'
2531374,개성 있는 객실들이 있는 한옥 숙소
791432,자연이 살아숨쉬는 친환경적인 생태학습공원
2792648,자연이 주는 편안함과 맑은 공기로 진정한 여유와 힐링을 선물하다
131556,한국 최초의 퍼블릭 골프장
1607213,천체관측과 가상 항공체험을 하는 천문대
2854488,"장령산과 금천계곡이 어우러진, 장령산자연휴양림"
2866042,장지동 가성비 좋은 정육식당
2494745,천혜의 비경을 간직한 정동진 탐방로
2733412,도심 속의 내륙 습지
2702315,내 집 같이 편안한 곳
2809802,소금빵으로 유명한 베이커리
2514714,신비한 물에 대한 과학 이야기
2914492,진한 고기 육수의 해장국 맛집
913869,군산의 대표적인 근대기 주택
2508608,분단의 아픔을 고스란히 담고 있는 곳
2848074,갓 구운 빵이 있는 대형 베이커리 카페
2853672,감성 핸드드립 카페
2433992,제주 사람들의 삶을 느낄 수 있는 코스
2436503,아시아 최대 ESG 플랫폼
1894560,대천해수욕장 인근 반려동물 동반 가능한 커피전문점
1903260,지역민의 쉼터이자 도자기 문화 체험 공간
2932000,용이 승천하는 듯한 모습의 자연 암석
1615878,강화도령 철종임금의 외가
2508765,아름다운 야생화들이 만발하는 소백산국립공원
606560,정성 들여 고아 낸 설렁탕 전문점
128068,맑은 공기를 마시며 휴식을 취하기 좋은 휴양림
2860473,흑염소 요리로 이름 높은 보양식 맛집
2469463,대한항공의 역사와 비행원리를 이해 할 수 있는 장소
2757564,파주 심학산 갈비와 냉면 맛집
128924,감탄을 자아내는 용바위터
2909144,계곡 물놀이를 즐길 수 있는
2547356,건강하고 아름다운 안양천 생태를 보호하자 !
2500186,남이섬과 자라섬이 한눈에
585015,해평마을 열녀의 사랑과 굳은 절개를 기리는 사당
580302,거센 물살을 맞서며 채취하는 자연산 돌미역의 섬
2835371,손맛이 가득한 한식 전문점
300515,창녕을 대표하는 화왕산 아래 자리 잡은 도성암
126255,맑은 물과 울창한 숲속에서 발견하는 백운산의 진경산수화
3080814,역삼역 근처에 있는 디자인이 뛰어난 편안한 호텔
2808037,''전 세계 단 한 곳 뿐인 뷰와 분위기를 품다.''
2945376,전곡항과 제부도를 잇는 새로운 하늘길
2869530,독특한 숙성 한우로 미슐랭에 등록된 맛집
2806198,깔끔한 한정식을 맛볼 수 있는 곳
3007275,좋은 책을 읽고 재미있게 문제를 풀어보는 골든벨 행사
2789505,강원도의 특산품을 살린 음료를 맛보고 싶다면
2792742,편하게 캠핑을 즐기는 곳
2782838,찜닭과 피자를 한번에
130259,웃음과 사랑이 넘치는 문화예술공간
2905731,맛있고 푸짐한 한 끼를 맛볼 수 있는 곳
2878148,백상합칼국수를 저렴한 가격에 즐길 수 있는 곳
2824025,푸짐하고 정갈한 보리굴비정식을 맛볼 수 있는 곳
3377118,수학에 대한 즐거움
2742601,‘50년 전통’ 부산 강서 지역의 대표 시장
127613,문화시설이 잘 갖춰진 전망 좋은 곳에 자리한 공원
3066990,제주 바람을 맞으며 달리는 사륜 오토바이 체험장
3031356,옷 수선 장인이 많은 부산의 전통시장
2702475,오랜 역사가 느껴지는 고진하 가옥
2737323,산과 계곡이 어우러진 아름답고 조용한 자연 오토캠핑장
2613266,아름다운 자연을 벗 삼아 다채로운 악기선율이 머무는 공간
2994062,생맥주와 노가리가 있는 서울 야시장의 성지
404081,대나무 마디에 음식을 쪄 먹는 대통밥 맛집
128319,아름다운 어촌 100개 마을로 선정된 하전마을
231899,조선 제 25대 왕 철종이 왕위에 오르기 전 머물렀던 곳
1369253,선착장 인근 바닷가에 자리 잡은 횟집
3446771,미술과 음악이 담긴 특별한 전시
2988365,청정고원 대관령의 신선한 우유로 특별한 치즈만들기 체험
2865747,숯불 소고기 다이닝 전문 레스토랑
2863142,아늑한 분위기의 백운호수 카페
2609615,1982년부터 운영된 베이커리 전문점으로 메론크림이 가득한 메론빵이 유명한 곳
2044568,여행 속 쉬어가는 공간
2573156,푸짐한 양의 곱창전골
2834441,질 좋은 한우 전문 정육 식당
1877056,제주 함덕해수욕장 인근 짬뽕 전문점
1102303,카페&레스토랑과 소품 갤러리 기능을 접목한 신개념 업장
398352,신당동 원조 고추장떡볶이 맛집
2792199,프라이빗한 캠핑 즐기기
143133,"사북역 근처 쾌적한 숙소, 가성비 모텔"
2784321,부산의 향토 음식
2905132,제주공항과 가까워 아침 먹기 좋은 브런치 카페
2832274,크로플이 맛있는 양주역 근처 분위기 좋은 카페
1803449,참꽃이 만개한 진분홍의 천상화원
2786082,제주 동쪽의 아름다운 월정리 카페
1955442,교육 도시 진주의 오랜 명성을 잘 말해 주는 관학 교육기관
129305,"대자연과 화전문화, 시골인심이 넘치는 마을"
1385338,동심으로 돌아가는 가족형 테마공원
2594760,서울의 활기찬 중심에 자리한 호텔
127428,무학대사의 설화가 전해지는 곳
2582026,사우나를 함께 이용할 수 있는 숙소
2801294,자연을 마음껏 즐길 수 있는 펜션
3334005,좋았던 옛 시절(Good ol'day)을 그리며 미래로 보내는 엽서를 쓸 수 있는 감성 카페
397727,오롯이 즐기는 산림욕
2872329,깊은 국물의 참맛으로 손님의 발길을 사로잡는 곳
2673478,고려 시대 이전의 옛 불상 양식을 보여주는 석불상
2661857,제주의 색을 모두 담고 있는 아름다운 길
2784208,장보기 좋은 전통시장
2729336,온 가족이 함께 즐기기 좋은 캠핑장
2769768,오랜 전통과 함께하는 골프장
2514804,우리나라에서 가장 높은 곳에 있는 미술관
1591070,익산의 무더운 여름을 책임지는 깔끔한 냉면 맛집
3082435,다양한 시도의 공연이 가능한 음악 전용 창작 스튜디오
138657,다양한 레저문화를 즐길 수 있는 공간
2728928,천혜의 자연환경 속 편안한 휴식
2377718,400여년 역사가 살아있는 옻골마을의 명품 고택
2549188,육상의 대자연과 해상의 청정함을 아우르는 국립공원
2839395,스테이크와 파스타 등 이탈리아 요리 맛집
2745717,별빛이 내리는 고즈넉하고 여유로운 캠핑장
2838474,아차산역 순두부 골목맛집
2783309,안데르센 동화에 나오는 주인공들을 만나볼 수 있는 곳
2613434,아름다운 캠퍼스와 자연을 느끼며 걷는 길
129020,서해대교 야경과 일몰을 감상할 수 있는 아름다운 어촌마을
126036,문경을 지켜주는 우두머리 의연한 산
2729211,숲 속 및 한옥 볼거리가 함께하는 캠핑장
132244,조명 천국
1625152,자연이 아름다운 공간
2580906,남해바다를 만끽할 수 있는 오션뷰 펜션
2783358,서울의 전경을 한눈에 담을 수 있는 뷰를 갖춘 카페
2755442,칼칼하고 얼큰한 꽃게탕
1895974,샤브샤브 식당
2726668,자연과 함께 쉬어가는 곳
130406,창작극의 깃발을 걸고 다양한 장르의 공연을 하는 공간
2765440,불판에 까만 조약돌을 올리고 그 위에 닭갈비를 굽다
2728569,자연 친화적인 캠핑을 즐길 수 있는 곳
2804469,여수 푸른 바다 앞 낭만 가득한 티타임
2043682,낙동정맥을 따라 흐르는 사계절 맑은 물과 환상의 절경
3469333,매일 만드는 다양한 베이커리와 갓 내린 커피 맛집
1915513,두툼한 통삼겹살에 칼집을 내어 익힌 꽈배기 통삼겹
2860389,더덕 요리 맛집으로 유명한 곳
2760195,코스별 독특한 분위기를 느낄 수 있는 골프장
2791425,진한 보말 육수와 쫄깃한 톳면의 조화
2782730,별미 은어요리 식당
2804687,"청년에게, 문화를 말하다."
2870197,가성비 좋은 강남구청역 복고풍 소갈비집
2715086,날좀보소! 연극보소! 밀양오소!
2616077,죽도와 독도에 이어 세 번째로 큰 울릉도 부속섬
2569920,아늑한 한옥에서의 하룻밤
2909236,흥정계곡 상류 조경이 아름다운 감성 캠핑장
1606042,역대 국왕의 즉위식이나 대례 등 국가 의식을 행하던 곳
1956420,풍양 조씨 3인(조박 · 조견소 · 조성복)을 기리고 있는 서원
3470643,스페셜티 매력을 알리는 감각적인 공간의 장흥 핫플
126780,국내 유일의 강변온천
2801593,반려 가족의 휴식 공간
2714351,동화같은 자전거 공원
2745453,남한강에서 잡은 다슬기로 만든 맛깔나는 음식
2859949,각종 빵과 음료를 파는 분위기 좋은 카페
3080102,북한산국립공원이 잘 보이는 호텔
2606743,Heal Your Life with Music & Books
2847564,진한 커피 향을 머금은 공간
2513888,설악산의 아름다운 정원 자생식물원
2485352,접근성이 좋은 부산 호텔
3008259,안양의 역사와 문화를 한눈에 살펴볼 수 있는 안양박물관
1946991,온 가족의 식사를 책임지는 송북시장 맛집
3025631,한국 승마클럽의 대명사
2852385,다양한 포토존이 있는 갤러리 카페
2905972,주택을 개조한 조용한 카페
3091848,Movie In the Other Universe
3081150,슈피겐코리아가 운영하는 행사를 위한 공연장
2518867,가평의 주요관광지를 거점별로 연계하는 투어버스
2708108,범일동 풍경을 그린 천재 화가 이중섭
2862674,동탄신도시 국내 1호 희귀식물 카페
3015558,작약꽃으로 유명한 생태공원
2761480,깔끔한 상가 내부와 다양한 물건을 취급하는 상가건물형 시장
3077071,넓은 모래사장과 갯벌이 유명한 해남의 해수욕장
3414808,자연의 아름다움을 가득 담아 설계된 자연친화적 호텔
2696647,보백당 김계행 선생의 자취를 따라가다
3064958,체험을 통해 소들과 교감할 수 있는 친환경 목장
678181,정월대보름 맞이 다양한 전통문화체험
2778022,조용한 바닷가 마을에 자리한 아담한 카페
2747380,붕어들이 입질하는 토종 붕어 잡이 터
2721755,비즈니스와 금융의 중심지 여의도에서 잊지 못할 여행의 순간을 생생하게 재현하는 곳
3011991,"패러글라이딩, 그것은 또 다른 감동!"
2827847,매일매일 신선하고 향기로운 빵을 선사하다
756323,섬진강변이 선물하는 즐거움의 세계
2901674,겉바속촉의 정석
231914,오성과 한음의 오성대감의 묘지
596860,경포 해변 앞 바다가 보이는 가성비 숙소
142943,null
2949573,제주문학의 정체성을 담은 도심 속 자연
2903821,복매운탕을 비롯한 각종 복 요리 맛집
2752255,대원저수지가 펼쳐져 있어서 경관이 수려한 곳
128211,울산의 역사와 학성의 유례를 알 수 있는 공원
2708718,낭만이 가득한 노을을 감상할 수 있는 곳
130894,민족정신을 계승하고자 하는 유교박물관
250490,장항항 어부들의 단골시장
2766781,"제주 하늘과 바다, 한라산이 파노라믹한 비경을 이루는 곳"
3486762,고분 옆에 위치한 전통과 현대가 공존하는 미술관
2518824,해설사가 동행하는 스토리 순천여행
1873769,한국 정신문화의 뿌리인 유교문화를 주제로 하는 체험 박물관
1033413,푸르고 상쾌한 청정지역 연천을 느낄 수 있는 길
1684111,천연기념물로 등록된 송계리 보호수
2758126,50여 년의 세월의 맛을 가진 노포 국수 맛집
2755713,청정 자연 속 산과 계곡에서의 휴식처
3085458,아이들이 언제나 숲과 자연을 체험할 수 있는 곳
2762966,한적한 시골 분위기가 가득한 캠핑장
1624520,유교의 필수 덕목을 배우고 실천하는 학문의 전당
2905237,레트로한 감성과 퓨전 한식 안주가 있는 요리주점
2609122,"30년 전통의 노하우를 가진 갈비탕, 한우 맛집"
507635,달빛(달밤)을 그리다 라는 주제로 소설처럼 아름다운 메밀꽃밭에서<br>문학과 자연이 어우러진 명품 축제
2753551,2021 북촌의 날
2773297,"벚꽃길, 단풍길 그저 아름다운 곳"
2749170,국어학자 이희승 박사를 기념하다
3080293,지식을 이어 미래를 여는 도서관
126921,다양한 전설이 숨어있는 산
2432831,스포츠 몬스터가 만든 어른들의 놀이터 !
2914962,마포구에서 즐기는 고급 한우
2583245,손두부를 이용한 두부요리 전문점
1594841,다양한 장르의 공연을 감상할 수 있는 소극장
2745738,입 안에서 사르르 녹는 온초밥의 향연
2633905,도심속에서 삶의 여유를 제공하는 별빛캠핑장
136632,골프∙눈썰매∙펫파크 모두를 즐길 수 있는 휴양지
1623646,전북특별자치도 지역의 전형적인 조선 상류층 주택
3079621,곤충부터 희귀한 동물까지 볼 수 있는 자연체험 학습장
2788075,토박이 추천 필수 여행코스
137943,자연과 인간이 하나가 될 수 있는 홍포마을 펜션
142883,쾌적하고 맑은 공기와 아름다운 앞산의 경치를 한눈에 볼수 있는 호텔
2737384,하동호뷰보며 제대로 즐겨보는 휴식 시간
128505,아름다운 자연을 품은 농촌마을에서 보내는 휴식시간
2769887,훼손되지 않은 원시림을 만나볼 수 있는 코스
2823483,한 여름 밤의 나들이<br>행사 기간 8.21까지 연장
2761960,대관령 양떼목장 파란 초원에 가까이 위치한 펜션
3030819,"고양시와 케이팝, 새로운 미래를 열다"
134227,신선하고 쫄깃한 수타면을 사용하는 중식 전문점
2852755,나를 들여다보는 시간.
2796990,"함께감, 같이감 <br>산삼이 닦아놓은 항노화의 약속 함양이 함께갑니다."
3067800,이국적이면서 웅장한 임실 옥정호 뷰 맛집
2834700,도심 속 자연에서 즐기는 브런치
250401,보물로 지정된 통일신라시대의 화강석재 석탑
2789492,맥주의 맛과 멋을 경험하다
1959854,조선 전기 학자 이지활 선생을 모시는 서원
2549250,자연이 살아 숨쉬는 곳
2836148,커피프린스1호점 촬영지
2390957,여행객들을 위한 짐 보관소
2757688,아이들과 놀기 좋은 계곡 옆 캠핑장
2824947,멕시코 북부 지역의 타코맛이 궁금하다면 !
2914807,맥반석에 구워 먹는 숙성 돼지 고기
2771020,"신라, 천년의 숨결이 가득한 경주 콘도형 리조트"
733575,힐링하기 좋은 펜션
2692119,포근한 휴식이 기다리는 곳
1957364,아름다운 단양8경을 볼 수 있는 관광명소
134971,오랜 전통의 낙지요리 전문점
1600451,김제 출신의 여러 위인들을 모신 사당 겸 서원
1755042,세계 최초 말 전문 테마파크
140816,새로운 지평선_New Horizon
2791912,바다 앞 휴식을 취할 수 있는 소규모 캠핑장
2568709,수려한 기암절벽과 시원스러운 물줄기가 아름다운 곳
2832636,야외 좌석에서 바라보는 오션뷰가 아름다운 카페
814004,사계절이 아름답고 유서 깊은 역사가 있는 마을
2876685,소담한 단층집에 아기자기한 디저트가 있는 곳
776435,화려함과 웅장함을 갖춘 관음성지 발원기도 도량
2652848,얼큰한 해장국 한 그릇
1955582,대사헌을 지낸 조선 전기 문신 양희지를 배향하는 서원
2852945,서패동 숯불 양념갈비 전문점
2768100,바다보며 새우먹을 수 있는 곳
2547442,우리나라 최초의 해상국립공원
2710732,양양의 최고의 절경을 한번에 돌아보는 걷기길
946844,역사관으로 변신한 옛 은행 건물
3041566,null
131094,여름 산행과 해수욕을 겸할 수 있는 섬
2781546,대형철판이 있는 고기구이 맛집
2551435,"범패, 진리를 노래하다"
2847452,맛있는 커피와 케이크 한 조각의 즐거움
2512043,한번 먹어보면 단골이 되는 매콤한 아귀찜 맛집
2838417,중국의 맛 그대로 만든 산시도삭면과 딤섬
2581062,정갈하고 맛 좋은 한식
1991578,맛과 향이 뛰어난 원동 미나리
129949,지역 문화의 개발과 연구를 목적으로 하는 김해문화원
137493,도심 속의 새로운 휴양지
2872682,포도밭에서 먹는 백숙 맛집
126720,아름다운 야생화를 보며 휴식할 수 있는 섬
2514062,장흥에서 만나는 하늘과 별과 자연의 소리
736717,병자호란 때 순절한 남양부사 윤계의 추모비
2781336,벽화로 즐기는 삼국지 명장면
138545,방포해수욕장 근처의 예쁜 숙소
131719,수원을 대표하는 랜드마크
129172,공자와 성현들의 위패를 모시는 곳
3077193,자연 속에서 아이들의 건강한 즐거움을 선도하는 곳
2860770,가족모임 하기 좋은 25년 전통의 맛 갈빗집
1626995,박달도령과 금봉낭자의 애절한 사랑이 있는 곳
2861389,뼈해장국 등 각종 해장국 맛집으로 소문난 곳
2870796,<수목원을 즐기는 N가지 방법>
2908697,개별 화장실 등을 갖준 깔끔한 캠핑장
128762,통일신라시대부터 자리를 지켜온 역사의 흔적
2908110,동검도 바닷가 풀빌라 펜션과 카라반
2572634,깔끔하고 담백한 장어를 맛볼 수 있는 곳
1839066,승마와 산림욕을 동시에 즐길 수 있는 곳
3035114,영산강 죽산보의 수변공원
2820330,다양한 수제음료 및 수제디저트와 함께 2만권의 책을 즐길 수 있는 북카페
2787469,바닷속 궁궐 같은 마을
2753138,다양한 공연과 이벤트가 펼쳐지는 복합문화공간
2794700,울산 중구를 대표하는 관광 안내소
2732607,충남의 알프스에서 가족과 즐기는 휴양
2834614,당진 앞바다를 조망할 수 있는 곳
2465477,광부의 일터가 고스란히 남은 곳
128163,39개의 무인군도로 이루어져 있는 천연생태계의 보고
2746257,자연과 문화가 어우러진 공원
128722,산꼭대기 7개의 바위가 칠성처럼 있는 산
2723139,폐품이 예술작품으로 승화하다
2605330,미국의 버지니아 주를 닮은 이국적인 공간
1569941,온천과 다양한 즐길거리가 있는 지역축제
1884338,아이들이 예와 효를 배울 수 있는 곳
3072025,1급수 청정수역에서 즐기는 수상 레포츠
2762717,"마치 휴양지를 온 듯한, 이곳은 가평!"
2616070,3대째 내려오는 평양냉면 비법노트
2703773,고군산군도를 연결하는 현수교
2493867,지역과 주민이 기획하는 작고 소박한 농촌형 축제
2755444,아름다운 제주 바다와 흑돼지를 동시에 즐겨보자 !
2815824,언덕 위 보라집 카페 그리트로 오세요 !
2790512,숲에서의 특별한 추억
2000725,옛 방식 그대로 고택의 품격을 간직한 수애당
3075696,국제규격의 시설을 갖춘 수영장
3102534,등산 관광 안내에 대한 서비스를 제공하는 곳
2820838,특별한 공간에서의 특별한 체험
2931994,생태 경관 우수한 지질명소
134544,이열치열 몸보신 삼계탕
2826761,안동 여행의 기점 ‘여기’
1019654,대한민국을 대표하는 아트마켓형 페스티벌
2713582,MZ세대를 위한 복합문화공간
2723192,아름다운 바다를 바라보며 휴식할 수 있는 공원
2717549,"순천을 닮은, 순천을 담은 관광두레 지역사업체"
2782728,현지 주민들도 자주 찾는 재첩 전문점
143167,null
2734907,송정산업단지 옆 서울근교 가까운 캠핑장
2761197,푸짐한 양의 바지락 칼국수와 파전을 맛볼 수 있는 곳
2891411,1961년부터 사랑 받아온 떡갈비 전문점
2732969,자유로이 숲을 즐길 수 있는 캠핑장
3076304,태화강변에서 즐기는 감성 피크닉
1956287,송나라 주자의 영정을 봉안하고 있는 사당
2856818,천안에서 줄서서 먹는 텐동 전문점
3038694,레트로 감성을 물씬 느낄 수 있는 아름다운 벽화마을
2761911,맑은 공기 마시며 조용하고 편안하게 휴식하기
126793,울창한 송림이 병풍처럼 펼쳐진 국내 최고의 석호
127513,작은 금강산이라 불리는 가을 단풍이 아름다운 산
688610,뛰어난 맛과 서비스로 중식 애호가들에게 사랑을 받아 오고 있는 곳
2997123,맛있는 음식과 빛거리가 있는 부산 대표 상권
2769833,서해안 최초의 카트 체험장
724562,조용하고 아늑한 가성비 좋은 모텔
2836844,따뜻한 밥 한 끼로 느끼는 행복함
1955996,학문과 제사를 위해 설립한 충주의 교육기관
2495465,한성대입구역 부근 작은 유럽풍 레스토랑
2795516,목포 하당의 상권 중심지이자 맛집이 가득한 거리
2747354,지역주민들이 쉽게 나들이하거나 운동할 수 있는 공원
2708321,GROC 2021의 주인공에 도전하자!
136616,리조트 내에서 모든 레저와 휴양시설을 이용할 수 있는 원스톱 가족휴양시설
2743839,아프리카 갤러리와 함께 있는 캠핑장
2837794,현지인이 추천하는 짬뽕 맛집
2624443,최고의 재료로 만들어내는 최고의 맛
3060932,일상의 스트레스를 날리는 클라이밍
1272708,당신의 소풍을 선물합니다
2748234,해변 인근의 힐링 캠핑
1433504,볼거리와 먹을거리가 풍부한 전통재래시장
2531417,나무 계단을 타고 올라본 한옥 다락방
1891015,제주의 아름다움을 한껏 느낄 수 있는 곳
2909629,유명산 아래 벽계천 옆에 있는 리조트형 캠핑장
2623599,농림축산식품부 제공 안심식당 선정
2774274,오색찬란한 조명을 밝힌 빛의 향연
2697690,쾌적하고 조용한 숙소
131100,바다낚시 성지
2807073,현지인들도 추천하는 주꾸미 삼합 맛집
2873427,도심 속에서 즐기는 커피 한 잔의 여유
2728544,도심에서 벗어나 좋은 기운을 느끼자
2582154,안락하고 포근한 숙소
2674948,서해를 바라보며 즐기는 산책
2907869,캠핑의 즐거움을 느낄 수 있는 곳
2650231,국내 최대 수제화 산업 지역
836008,인도 요리의 진수를 느껴보자!
2944608,신선한 재료와 천연 조미료로 깔끔한 맛
2893494,남한산성 대형 베이커리 카페
2364931,정성스러운 무주 어죽을 즐길 수 있는 곳
2748384,조용하게 힐링하기 좋은 공원
131692,삼척 해안드라이브 코스의 백미
232248,한방 물회와 굴 요리가 맛있는 거제 맛집
2840730,자연을 벗 삼을 수 있는 공간
2573828,고소한 곱이 가득한 명품 곱창 맛집
2718373,충청남도 바다와 맞닿아 있는 서천
128335,싱그러운 딸기가 가득한 마을
2913551,당일 도축된 한우로 만든 뭉티기가 별미
2605927,영화 ‘8월의 크리스마스’ 촬영 장소
943142,별장처럼 편안하게 휴식할 수 있는 고품격 펜션
2859808,여러 가지 해산물을 파는 대규모 생선회 전문점
126021,수려한 자연경관을 자랑하는 명승 23호
2783946,수제마카롱과 신선한 원두커피
1992088,장승마을테마파크
2779150,환경을 지키기 위한 제로 웨이스트 스토어
2796907,민물매운탕 맛집
126432,한반도의 최남단이자 기(氣)의 정점
2840768,맛있고 질 좋은 장어 전문점
142814,휴식에 즐거움을 더하다
2736705,옛날 시골 할머니가 해주시던 맛을 느낄 수 있는 건강한 보리밥 한상
130800,추억 속으로의 시간 여행을 떠나보자!
2877438,잔디와 인테리어가 멋있는 브런치카페
135091,신선한 재료와 편안한 분위기 속에서 즐기는 해산물 요리
2734262,온 가족이 함께 즐기는 자연 속 휴식
127193,영축산 기슭에 있는 아름다운 사찰
1404293,제주에서 맛보는 인도 현지의 맛
2739424,새롭게 공간을 창조할 수 있는 정음철물
130284,환상적인 물의 여행
2807800,천안에서 오래된 파스타 전문점
1014287,강변에 사는 어부나 농부가 여름의 보양식 어죽을 맛볼 수 있는 곳
2835778,50년을 이어온 추억의 경양식집
2836039,"좋은원두, 제대로 된 로스팅, 올바른 추출로 만든 정성스러운 커피"
2893542,커피와 디저트가 맛있는 카페
1964617,대전의 역사를 돌아볼 수 있는 복합문화공간
2905319,구례 여행객들 사이에 소문난 육회비빔밥 맛집
1984486,토종닭과 꿩 한 마리를 코스요리로 즐길 수 있는 곳
2754744,옛날 추억을 느낄 수 있는 짜장면
404135,싱싱한 전복으로 차려내는 깔끔한 한 상
2746205,"조용하고 아늑한 항구, 한진포구"
3470733,봄의 기운을 만끽하며 즐기는 마라톤 대회
2765446,보양식 어죽으로 유명한 아산 진짜 맛집
1369432,중소벤처기업부 인증 백년가게
1872474,제주의 유명 음식인 고기국수를 맛볼 수 있는 곳
128636,삼국통일의 기록화를 간직한 통일전
398350,소박한 분위기의 단팥죽으로 꾸준히 사랑받는 곳
802388,덕구온천의 원류를 찾아 걸어보는 길
2839873,제주시 미니 수제 치즈케이크 전문점
2724127,푸르른 청보리밭 사이에서 찍어보는 인생 사진
2986499,all nights INCHEON 밤마다 다채로운 인천
2847996,돈가스가 맛있는 대학로 맛집
2867330,충청도 각 지역을 대표하는 저렴하고<br>질 좋은 한우를 맛보고 즐길 수 있는 대전의 대표축제
855511,자연과 함께 어우러진 숯불장어 전문점
1584399,백제 때 지명법사가 지냈던 옛 절터
2729344,어린이들을 위한 키즈 글램핑 시설
2606210,"세계 최초, 세계 유일의 브릭 아트 테마파크"
1828271,들깨가루가 듬뿍 들어간 순대국밥
3354017,전통주를 빚을 수 있는 공간
3072040,아름다운 단풍으로 힐링하는 드라이브 코스의 명소
1826338,고소하고 쫀득한 옹심이 칼국수
